Сбор системной статистики...
top - 00:04:31 up 2 days,  7:15,  0 users,  load average: 3.06, 1.51, 1.65
Tasks: 135 total,   3 running, 132 sleeping,   0 stopped,   0 zombie
%Cpu(s): 86.7 us, 13.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   3876.5 total,   1691.5 free,   1061.2 used,   1123.8 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.   2587.7 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 148407 root      20   0   32.3g 347712  33984 S 100.0   8.8   0:17.03 node
 148563 root      20   0  770536 130868  33540 R  56.2   3.3   0:05.28 node
 148839 root      20   0  615948  65316  32320 R  31.2   1.6   0:00.96 node
      1 root      20   0  167624  11112   6336 S   0.0   0.3   0:10.28 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.01 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 slub_fl+
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 netns
      8 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+
     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     13 root      20   0       0      0      0 S   0.0   0.0   0:01.75 ksoftir+
     14 root      20   0       0      0      0 I   0.0   0.0   0:08.93 rcu_sch+
     15 root      rt   0       0      0      0 S   0.0   0.0   0:00.90 migrati+
     16 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     18 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     19 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     20 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     21 root      rt   0       0      0      0 S   0.0   0.0   0:00.96 migrati+
     22 root      20   0       0      0      0 S   0.0   0.0   0:01.97 ksoftir+
     24 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     25 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kdevtmp+
     26 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 inet_fr+
     27 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kauditd
     31 root      20   0       0      0      0 S   0.0   0.0   0:00.07 khungta+
     32 root      20   0       0      0      0 S   0.0   0.0   0:00.00 oom_rea+
     33 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 writeba+
     34 root      20   0       0      0      0 S   0.0   0.0   0:09.15 kcompac+
     35 root      25   5       0      0      0 S   0.0   0.0   0:00.00 ksmd
     36 root      39  19       0      0      0 S   0.0   0.0   0:00.00 khugepa+
     82 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kintegr+
     83 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kblockd
     84 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 blkcg_p+
     85 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 tpm_dev+
     86 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ata_sff
     87 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 md
     88 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 edac-po+
     89 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 devfreq+
     90 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 watchdo+
     92 root       0 -20       0      0      0 I   0.0   0.0   0:02.22 kworker+
     94 root      20   0       0      0      0 S   0.0   0.0   0:51.71 kswapd0
     95 root      20   0       0      0      0 S   0.0   0.0   0:00.00 ecryptf+
     97 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kthrotld
     98 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 acpi_th+
    100 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh+
    101 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 scsi_tm+
    102 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh+
    103 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 scsi_tm+
    105 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 vfio-ir+
    106 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mld
    107 root       0 -20       0      0      0 I   0.0   0.0   0:01.38 kworker+
    108 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ipv6_ad+
    117 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kstrp
    120 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 zswap-s+
    121 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    126 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 charger+
    171 root      20   0       0      0      0 S   0.0   0.0   0:00.25 hwrng
    172 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 cryptd
    239 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 raid5wq
    289 root      20   0       0      0      0 S   0.0   0.0   0:03.50 jbd2/vd+
    290 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ext4-rs+
    367 root      19  -1   88868  49872  48684 S   0.0   1.3   0:09.58 systemd+
    395 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kaluad
    396 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpath_+
    399 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpathd
    400 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpath_+
    401 root      rt   0  289316  27100   9072 S   0.0   0.7   0:16.40 multipa+
    403 root      20   0   11412   2836   1144 S   0.0   0.1   0:00.55 systemd+
    496 systemd+  20   0   89360   3456   2596 S   0.0   0.1   0:00.38 systemd+
    566 systemd+  20   0   16248   5248   4192 S   0.0   0.1   0:01.43 systemd+
    568 systemd+  20   0   25668   6560   2176 S   0.0   0.2   0:01.45 systemd+
    579 root      20   0    7288   2332   2072 S   0.0   0.1   0:00.34 cron
    581 message+  20   0    8708   4224   3476 S   0.0   0.1   0:00.62 dbus-da+
    586 root      20   0   82700   2468   2120 S   0.0   0.1   0:07.62 irqbala+
    588 root      20   0   33080  14176   5272 S   0.0   0.4   0:00.43 network+
    592 syslog    20   0  222404   4448   2764 S   0.0   0.1   0:01.93 rsyslogd
    594 root      20   0 1393452  24032  12848 S   0.0   0.6   0:20.85 snapd
    596 root      20   0   15024   2764   1820 S   0.0   0.1   0:00.60 systemd+
    602 root      20   0    6220    776    692 S   0.0   0.0   0:00.00 agetty
    606 root      20   0    6176    856    768 S   0.0   0.0   0:00.01 agetty
    631 root      20   0   15436   6416   4776 S   0.0   0.2   0:05.99 sshd
    634 root      20   0  235484   4520   3224 S   0.0   0.1   0:00.02 polkitd
    639 root      20   0   55224   1640      0 S   0.0   0.0   0:00.00 nginx
    641 www-data  20   0   55856   4272   2288 S   0.0   0.1   0:01.34 nginx
    642 www-data  20   0   55856   3144   1236 S   0.0   0.1   0:00.01 nginx
    647 root      20   0  110104  11264   3124 S   0.0   0.3   0:00.27 unatten+
    661 postgres  20   0  218728  18308  15552 S   0.0   0.5   0:06.54 postgres
    664 postgres  20   0  218728   3000    244 S   0.0   0.1   0:00.04 postgres
    665 postgres  20   0  218728   6032   3252 S   0.0   0.2   0:01.56 postgres
    666 postgres  20   0  218728   7504   4732 S   0.0   0.2   0:01.53 postgres
    667 postgres  20   0  219400   7100   3952 S   0.0   0.2   0:03.04 postgres
    668 postgres  20   0   73460   3880    964 S   0.0   0.1   0:02.92 postgres
    669 postgres  20   0  219156   4404   1384 S   0.0   0.1   0:00.06 postgres
    719 root      20   0   44464  31860   4000 S   0.0   0.8   0:36.50 miniser+
   1489 root      20   0  295984   6096   3084 S   0.0   0.2   0:01.15 package+
  54578 root      20   0       0      0      0 I   0.0   0.0   0:11.33 kworker+
  75257 root      20   0       0      0      0 I   0.0   0.0   0:03.81 kworker+
  82476 root      20   0    7228   1888   1652 S   0.0   0.0   0:00.05 git
 102496 root      20   0  937076  99108  33732 S   0.0   2.5   1:29.38 PM2 v5.+
 102507 root      20   0  641748  64424  33956 S   0.0   1.6   0:54.51 node /v+
 120214 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 123636 root      20   0    5696   4824   3108 S   0.0   0.1   0:00.04 bash
 123637 root      20   0   27096  22612   3512 S   0.0   0.6   0:00.85 shellse+
 123654 root      20   0   44760  35628   7524 S   0.0   0.9   0:00.32 miniser+
 126024 root      20   0       0      0      0 I   0.0   0.0   0:00.42 kworker+
 129309 root      20   0       0      0      0 I   0.0   0.0   0:00.36 kworker+
 138044 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 143572 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker+
 143757 root      20   0  635860  58824  34132 S   0.0   1.5   0:02.26 node /s+
 146938 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker+
 146939 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker+
 147464 root      20   0    2892    984    892 S   0.0   0.0   0:00.00 sh
 147465 root      20   0    4364   3332   3060 S   0.0   0.1   0:00.00 update_+
 147970 root      20   0    2892    988    896 S   0.0   0.0   0:00.00 sh
 147971 root      20   0    4364   3348   3076 S   0.0   0.1   0:00.00 update_+
 148292 root      20   0  709184  57880  35684 S   0.0   1.5   0:01.28 npm run+
